PROJ_NO,BLK_NO,LTH,BTH,HGT,NET_WGT,WKA_CD,DTL_ARNO_CD,MODI_WKA_DESC,WK_NM,IA_NOW_P_STG,NOW_CODE_DESC,IA_NOW_STDT,IA_NOW_FNDT,IM_NOW_FNDT,IA_NOW_SCTN_CD,IA_NOW_WKA_NM,IA_NOW_WK_CENT,IA_NOW_WK_CENT_DSC,IA_AF_BLK_NO,IA_AF_P_STG,AF_CODE_DESC,IA_AF_STDT,IA_AF_FNDT,IM_AF_STDT,IA_AF_SCTN_CD,IA_AF_WKA_NM,IA_AF_WK_CENT,IA_AF_WK_CENT_DSC,LOGI_UPLOAD_DT,LOGI_CHK_DT,LOGI_CHK_DESC,TRNS_FNDT,EXP_PRE_OUTFIT_STDT,IA_AF_STDT_HIS,PRE_OUTFIT_NOTE,TB_NM,IN_OUT_AREA,ACCUM_YN,LEN_PROJ_NO,LEN_BLK_NO,LOG_TIME,GO_OUT_CHK,CHECK_CUR_JOB,CHECK_NEXT_JOB,LOGI_BUFFER_TIME,YARD_IN_DT,CHECK_SIZE,CHECK_DAY_NIGHT,NOW_WORK,CHECK_WORK,CHECK_IN,CHECK_OUTFITTING,RANK
SN2465,M310P,16.800,11.200,4.400,45.000,57C,01,57C-01,부수이동,OU,올리기(BLOCK LIFT UP),20240516,20240516,20240516,생산2,,,,M11UC,G,PE(PRE-ERECTION),20240502,20240715,,,,,,,,,20240410.0,,,,TB_PRNT_BLK_NOW_AF,사내,적치장,6,5,2024-05-28 17:32:54.050,False,0,0,-26,20240502,1,0,WORK,0,1,1,1018
SN2465,F422S,7.700,2.700,2.200,4.000,TO1D,01,TO1D-01,T/O장IN,M,중조(MID ASSEMBLY),20240430,20240509,20240514,생산1,N2,1J92300,[가상]전략생산팀(가공그룹)조립2과,F420C,C,가공(CUTTING),20240502,20240516,,,,,,,,,20240528.0,,,,TB_PRNT_BLK_NOW_AF,사내,작업장,6,5,2024-05-28 17:32:54.050,False,0,0,-26,20240502,1,0,WORK,0,1,1,1019
SN2465,F422P,7.700,2.700,2.200,5.000,TO1D,01,TO1D-01,T/O장IN,M,중조(MID ASSEMBLY),20240430,20240509,20240514,생산1,N2,1J92300,[가상]전략생산팀(가공그룹)조립2과,F420C,C,가공(CUTTING),20240502,20240516,,,,,,,,,20240528.0,,,,TB_PRNT_BLK_NOW_AF,사내,작업장,6,5,2024-05-28 17:32:54.050,False,0,0,-26,20240502,1,0,WORK,0,1,1,1020
SN2465,F421S,8.500,4.300,4.400,7.000,BA,01,BA-01,T/O장IN,M,중조(MID ASSEMBLY),20240502,20240509,20240510,생산1,N2,1J92300,[가상]전략생산팀(가공그룹)조립2과,F420C,C,가공(CUTTING),20240502,20240516,,,,,,,,,20240528.0,,,,TB_PRNT_BLK_NOW_AF,사내,작업장,6,5,2024-05-28 17:32:54.050,False,0,0,-26,20240502,1,0,WORK,0,1,1,1021
SN2465,F421P,8.500,4.300,3.700,7.000,BA,01,BA-01,T/O장IN,M,중조(MID ASSEMBLY),20240502,20240509,20240510,생산1,N2,1J92300,[가상]전략생산팀(가공그룹)조립2과,F420C,C,가공(CUTTING),20240502,20240516,,,,,,,,,20240528.0,,,,TB_PRNT_BLK_NOW_AF,사내,작업장,6,5,2024-05-28 17:32:54.050,False,0,0,-26,20240502,1,0,WORK,0,1,1,1022
SN2601,F42GC,27.400,38.700,12.400,0.000,3C,12,3C-12,PE착수,G,PE(PRE-ERECTION),20240426,20240529,20240530,생산2,3C,1H54100,건조2부선행건조과,F42GC,OG,MAIN 의장,20240429,20240530,20240423,생산2,3C,1H54100,건조2부선행건조과,,,,20240426.0,,,,TB_SAME_BLK_NOW_AF,사내,작업장,6,5,2024-05-28 17:32:54.050,False,0,2,-29,20240429,1,0,WORK,0,1,1,1023
SN2661,M141P,8.100,8.000,1.700,7.000,UA,07,UA-07,부수이동,M,중조(MID ASSEMBLY),20240423,20240426,20240507,생산1,N2,1J92300,[가상]전략생산팀(가공그룹)조립2과,M140P,S,소조립(SUB ASSEMBLY),20240424,20240430,,,,,,,,,20240522.0,,,,TB_PRNT_BLK_NOW_AF,사내,적치장,6,5,2024-05-28 17:32:54.050,False,0,1,-34,20240424,1,0,WORK,0,1,1,1024
SN2661,T151C 소조,,,,,2PA,04,2PA-04,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240523.0,,,,,사내,작업장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1025
SN2661,M430P 주판(판넬),,,,,CA,01,CA-01,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,작업장,6,12,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1026
SN2661,M430P 주판(판넬),,,,,UF,09,UF-09,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,적치장,6,12,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1027
SN2661,M430P 소조,,,,,NA,13,NA-13,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240527.0,,,,,사내,적치장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1028
SN2661,M410S 주판(판넬),,,,,UF,14,UF-14,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,적치장,6,12,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1029
SN2661,M321P 주판(판넬),,,,,VA,07,VA-07,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240527.0,,,,,사내,적치장,6,12,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1030
SN2661,M310S 주판(판넬),,,,,UE,07,UE-07,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240523.0,,,,,사내,적치장,6,12,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1031
SN2661,M310P 주판(판넬),,,,,UA,07,UA-07,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240522.0,,,,,사내,적치장,6,12,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1032
SN2661,M310P 소조,,,,,UF,10,UF-10,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240523.0,,,,,사내,적치장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1033
SN2661,F151PS 소조,,,,,2PA,06,2PA-06,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240522.0,,,,,사내,작업장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1034
SN2661,F151PS 소조,,,,,2PA,06,2PA-06,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240524.0,,,,,사내,작업장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1035
SN2661,E160PS 소조,,,,,RPS1,09,RPS1-09,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240521.0,,,,,사내,작업장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1036
SN2661,E160PS 소조,,,,,2PA,06,2PA-06,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240523.0,,,,,사내,작업장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1037
SN2661,D36APS 소조,,,,,2PA,05,2PA-05,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240524.0,,,,,사내,작업장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1038
SN2661,D35APS 소조,,,,,2PA,05,2PA-05,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240522.0,,,,,사내,작업장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1039
SN2661,D31APS 소조,,,,,2PA,04,2PA-04,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240527.0,,,,,사내,작업장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1040
SN2661,D191PS 소조,,,,,2PA,02,2PA-02,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240524.0,,,,,사내,작업장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1041
SN2661,A201PS 소조,,,,,UF,15,UF-15,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,적치장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1042
SN2661,A201PS 소조,,,,,VB,13,VB-13,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240527.0,,,,,사내,적치장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1043
SN2661,주판(판넬),,,,,3R81,01,3R81-01,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240527.0,,,,,사내,작업장,6,6,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1044
SN2655,H121PS 소조,,,,,2PA,03,2PA-03,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,작업장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1045
SN2655,H121PS 소조,,,,,2PA,03,2PA-03,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,작업장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1046
SN2655,F11AP 소조,,,,,VB,04,VB-04,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240522.0,,,,,사내,적치장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1047
SN2654,S21AS 소조,,,,,OA,05,OA-05,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240523.0,,,,,사내,작업장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1048
SN2654,S21AP 소조,,,,,UA,10,UA-10,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240524.0,,,,,사내,적치장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1049
SN2654,H312S 소조,,,,,VB,04,VB-04,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240518.0,,,,,사내,적치장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1050
SN2654,H312P 소조,,,,,VB,04,VB-04,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240518.0,,,,,사내,적치장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1051
SN2654,F710C 주판(판넬),,,,,VB,05,VB-05,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240527.0,,,,,사내,적치장,6,12,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1052
SN2654,F230C 소조,,,,,VARD,01,VARD-01,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240527.0,,,,,사내,적치장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1053
SN2654,E520S 주판(판넬),,,,,JA,05,JA-05,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,작업장,6,12,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1054
SN2654,E520S 소조,,,,,UA,13,UA-13,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240523.0,,,,,사내,적치장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1055
SN2654,E520P 소조,,,,,UA,13,UA-13,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240524.0,,,,,사내,적치장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1056
SN2654,E510S 주판(판넬),,,,,NC,02,NC-02,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240524.0,,,,,사내,적치장,6,12,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1057
SN2654,E510P 주판(판넬),,,,,VA,09,VA-09,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,적치장,6,12,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1058
SN2654,E510P 소조,,,,,UF,11,UF-11,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240523.0,,,,,사내,적치장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1059
SN2654,E422S 소조,,,,,VB,01,VB-01,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,적치장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1060
SN2654,D132P 소조,,,,,VA,10,VA-10,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,적치장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1061
SN2654,D131S 소조,,,,,UE,17,UE-17,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240523.0,,,,,사내,적치장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1062
SN2654,D120S 소조,,,,,R2BAY,01,R2BAY-01,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,작업장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1063
SN2638,T721PS 소조,,,,,2PA,06,2PA-06,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,작업장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1064
SN2638,T540PS 소조,,,,,2PA,01,2PA-01,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240525.0,,,,,사내,작업장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1065
SN2638,T331PS 소조,,,,,PS2,19,PS2-19,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240525.0,,,,,사내,적치장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1066
SN2638,T321PS 소조,,,,,2PA,04,2PA-04,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240524.0,,,,,사내,작업장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1067
SN2638,T110S 소조,,,,,VB,03,VB-03,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240523.0,,,,,사내,적치장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1068
SN2638,T110P 소조,,,,,UE,06,UE-06,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240522.0,,,,,사내,적치장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1069
SN2638,S122PS 소조,,,,,2PA,05,2PA-05,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240527.0,,,,,사내,작업장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1070
SN2638,H130P 소조,,,,,RD97,01,RD97-01,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240523.0,,,,,사내,작업장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1071
SN2638,D620S 소조,,,,,2PA,02,2PA-02,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240523.0,,,,,사내,작업장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1072
SN2638,주판(판넬),,,,,3R81,01,3R81-01,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240527.0,,,,,사내,작업장,6,6,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1073
SN2637,D381S 소조,,,,,UA,14,UA-14,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240523.0,,,,,사내,적치장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1074
SN2637,D381P 소조,,,,,N2BAY,01,N2BAY-01,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,작업장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1075
SN2637,주판(판넬),,,,,3Q,07,3Q-07,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,적치장,6,6,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1076
SN2634,G140S 소조,,,,,2PA,03,2PA-03,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240522.0,,,,,사내,작업장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1077
SN2631,E220S 주판(판넬),,,,,UA,15,UA-15,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240523.0,,,,,사내,적치장,6,12,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1078
SN2631,E210PS 주판(판넬),,,,,N1BAY,01,N1BAY-01,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,작업장,6,13,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1079
SN2631,B181PS 소조,,,,,VB,10,VB-10,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240527.0,,,,,사내,적치장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1080
SN2616,러더스톡,,,,,2C1,01,2C1-01,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240525.0,,,,,사내,작업장,6,4,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1081
SN2615,러더스톡,,,,,PT5,01,PT5-01,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240520.0,,,,,사내,작업장,6,4,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1082
SN2615, 돔커버,,,,,PS3,08,PS3-08,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240527.0,,,,,사내,적치장,6,4,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1083
SN2610,E311PS 주판(판넬),,,,,VB,02,VB-02,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,적치장,6,13,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1084
SN2610,E240C 소조,,,,,VA,09,VA-09,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,적치장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1085
SN2610,E211S 소조,,,,,VARD,01,VARD-01,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240525.0,,,,,사내,적치장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1086
SN2610,E210PS 주판(판넬),,,,,VARD,01,VARD-01,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240525.0,,,,,사내,적치장,6,13,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1087
SN2609,T721PS 소조,,,,,2PA,02,2PA-02,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240523.0,,,,,사내,작업장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1088
SN2609,S132PS 소조,,,,,2PA,02,2PA-02,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240523.0,,,,,사내,작업장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1089
SN2609,D36AS 주판(판넬),,,,,GA,05,GA-05,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,작업장,6,12,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1090
SN2609,D35AP 소조,,,,,UA,09,UA-09,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,적치장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1091
SN2609,주판(판넬),,,,,3R43,19,3R43-19,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,적치장,6,6,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1092
SN2603,러더스톡,,,,,3D,02,3D-02,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240509.0,,,,,사내,작업장,6,4,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1093
SN2601,러더스톡,,,,,GC02,01,GC02-01,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240527.0,,,,,사내,작업장,6,4,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1094
SN2601, 기타,,,,,3F,04,3F-04,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240524.0,,,,,사내,작업장,6,3,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1095
SN2599,F320C 소조,,,,,VA,10,VA-10,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240525.0,,,,,사내,적치장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1096
SN2599,F320C 소조,,,,,VA,06,VA-06,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240525.0,,,,,사내,적치장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1097
SN2599,D391S 소조,,,,,OB,14,OB-14,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,작업장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1098
SN2599,D391P 소조,,,,,UE,19,UE-19,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240525.0,,,,,사내,적치장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1099
SN2599,D350S 주판(판넬),,,,,A4,04,A4-04,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,적치장,6,12,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1100
SN2598,VENTMAST 기타,,,,,PT4,02,PT4-02,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240520.0,,,,,사내,적치장,6,11,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1101
SN2598,러더스톡,,,,,3C,14,3C-14,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240527.0,,,,,사내,작업장,6,4,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1102
SN2595,돔커버,,,,,PS2,26,PS2-26,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240527.0,,,,,사내,적치장,6,3,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1103
SN2595,돔커버,,,,,PS2,26,PS2-26,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240527.0,,,,,사내,적치장,6,3,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1104
SN2591,M/E류,,,,,RD60,01,RD60-01,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,작업장,6,4,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1105
SN2590, 기타,,,,,VA,11,VA-11,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240425.0,,,,,사내,적치장,6,3,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1106
SN2590, 기타,,,,,VA,12,VA-12,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240522.0,,,,,사내,적치장,6,3,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1107
SN2590, 기타,,,,,VA,11,VA-11,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240426.0,,,,,사내,적치장,6,3,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1108
SN2585,N08 돔쉘터,,,,,GC02,01,GC02-01,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,작업장,6,7,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1109
SN2467,프로펠라,,,,,2C9,08,2C9-08,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240521.0,,,,,사내,적치장,6,4,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1110
SN2466,S233PS 주판(판넬),,,,,3L,16,3L-16,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,적치장,6,13,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1111
SN2466,S233PS 소조,,,,,2PA,04,2PA-04,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240523.0,,,,,사내,작업장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1112
SN2466,E611PS 다중블록,,,,,GA,06,GA-06,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,작업장,6,11,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1113
SN2466,B18APS 소조,,,,,2PA,05,2PA-05,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240525.0,,,,,사내,작업장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1114
SN2465,S121PS 소조,,,,,PS2,20,PS2-20,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,적치장,6,9,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1115
SN2465,F620S 소조,,,,,GA,08,GA-08,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240527.0,,,,,사내,작업장,6,8,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1116
SN2463,프로펠라,,,,,QA,01,QA-01,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240513.0,,,,,사내,적치장,6,4,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1117
SN2457,프로펠라,,,,,QA,02,QA-02,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240513.0,,,,,사내,적치장,6,4,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1118
SN2456,M/E류,,,,,3M,25,3M-25,부수이동,,,,NaT,,,,,,,,,NaT,,,,,,,,,,20240528.0,,,,,사내,작업장,6,4,2024-05-28 17:32:54.050,False,0,0,-36524,,1,0,WORK,0,1,1,1119
